0.0757757,0.05051714,0.05051714,0.0757757,0.05051714,0.05051714,0.0,0.15155141,0.02525857,0.02525857,0.0,0.05051714,0.10103427,0.10103427,0.05051714,0.15155141,-0.01034272
0.04800889,0.09601779,0.16803113,0.02400445,0.09601779,0.0,0.04800889,0.0,0.16803113,0.04800889,0.16803113,0.02400445,0.0,0.02400445,0.02400445,0.02400445,0.03982211
0.02485024,0.07455073,0.17395171,0.0,0.12425122,0.0,0.0,0.04970049,0.09940098,0.09940098,0.2236522,0.02485024,0.02485024,0.0,0.04970049,0.02485024,0.00599022
0.05177112,0.02588556,0.05177112,0.07765668,0.05177112,0.02588556,0.05177112,0.07765668,0.02588556,0.10354223,0.10354223,0.07765668,0.05177112,0.05177112,0.10354223,0.10354223,-0.03542234
0.14954742,0.04984914,0.12462285,0.02492457,0.04984914,0.0,0.0,0.02492457,0.12462285,0.04984914,0.22432113,0.04984914,0.0,0.0,0.09969828,0.02492457,0.00301719
0.13267045,0.07960227,0.13267045,0.07960227,0.15920454,0.02653409,0.0,0.02653409,0.02653409,0.07960227,0.02653409,0.05306818,0.13267045,0.02653409,0.02653409,0.05306818,-0.06136357
0.10113376,0.07585032,0.10113376,0.10113376,0.07585032,0.0,0.0,0.05056688,0.1264172,0.02528344,0.07585032,0.05056688,0.07585032,0.02528344,0.07585032,0.05056688,-0.01133763
0.0,0.07096083,0.09461445,0.0,0.09461445,0.23653612,0.07096083,0.04730722,0.07096083,0.09461445,0.07096083,0.02365361,0.0,0.04730722,0.02365361,0.0,0.05385554
0.04821845,0.07232768,0.04821845,0.0,0.07232768,0.12054614,0.0,0.16876459,0.04821845,0.04821845,0.02410923,0.02410923,0.0,0.14465536,0.04821845,0.09643691,0.0356309
0.07438923,0.02479641,0.09918563,0.02479641,0.02479641,0.04959282,0.0,0.07438923,0.09918563,0.04959282,0.17357486,0.04959282,0.04959282,0.02479641,0.07438923,0.09918563,0.00814366
0.05179087,0.02589544,0.12947718,0.07768631,0.07768631,0.0,0.0,0.0,0.10358175,0.05179087,0.18126806,0.10358175,0.05179087,0.0,0.15537262,0.02589544,-0.03581748
0.12135922,0.04854369,0.12135922,0.02427184,0.12135922,0.02427184,0.02427184,0.07281553,0.04854369,0.02427184,0.09708738,0.07281553,0.02427184,0.12135922,0.0,0.02427184,0.02912621
0.0240805,0.04816101,0.07224151,0.04816101,0.0,0.07224151,0.04816101,0.09632202,0.14448303,0.0240805,0.0240805,0.04816101,0.0240805,0.07224151,0.09632202,0.12040252,0.0367798
0.16074903,0.13395753,0.02679151,0.16074903,0.13395753,0.08037452,0.02679151,0.02679151,0.02679151,0.02679151,0.0,0.0,0.16074903,0.02679151,0.0,0.08037452,-0.07166023
0.10125503,0.15188254,0.02531376,0.07594127,0.12656879,0.07594127,0.02531376,0.12656879,0.02531376,0.02531376,0.02531376,0.0,0.10125503,0.10125503,0.0,0.02531376,-0.01255029
0.07705202,0.15410403,0.0,0.07705202,0.10273602,0.07705202,0.02568401,0.12842003,0.02568401,0.02568401,0.0,0.02568401,0.10273602,0.07705202,0.05136801,0.07705202,-0.02736022
0.04915022,0.04915022,0.02457511,0.09830044,0.04915022,0.17202577,0.07372533,0.04915022,0.07372533,0.04915022,0.0,0.02457511,0.04915022,0.07372533,0.04915022,0.09830044,0.01699563
0.12354027,0.02470805,0.04941611,0.09883222,0.07412416,0.14824833,0.0,0.09883222,0.04941611,0.02470805,0.0,0.02470805,0.07412416,0.12354027,0.04941611,0.02470805,0.01167781
0.0768567,0.0512378,0.10247559,0.0768567,0.0768567,0.0,0.0,0.0768567,0.0512378,0.0,0.0512378,0.0512378,0.10247559,0.0768567,0.0256189,0.20495119,-0.02475595
0.09589905,0.04794953,0.04794953,0.11987382,0.02397476,0.11987382,0.02397476,0.07192429,0.09589905,0.0,0.02397476,0.0,0.09589905,0.09589905,0.02397476,0.07192429,0.04100946
0.10196962,0.02549241,0.12746203,0.07647722,0.05098481,0.05098481,0.0,0.10196962,0.05098481,0.07647722,0.02549241,0.02549241,0.12746203,0.02549241,0.05098481,0.10196962,-0.01969624
0.23178269,0.05150727,0.05150727,0.05150727,0.05150727,0.10301453,0.02575363,0.0772609,0.0,0.02575363,0.0,0.05150727,0.10301453,0.0772609,0.0,0.12876816,-0.0301453
0.15453855,0.15453855,0.0,0.12878213,0.12878213,0.07726928,0.02575643,0.05151285,0.05151285,0.0,0.02575643,0.0,0.1030257,0.07726928,0.02575643,0.02575643,-0.03025702
0.15122171,0.02520362,0.07561086,0.12601809,0.05040724,0.10081447,0.0,0.07561086,0.02520362,0.07561086,0.05040724,0.0,0.15122171,0.02520362,0.02520362,0.05040724,-0.00814475
