0.0174585,0.011639,0.011639,0.0174585,0.011639,0.011639,0.0,0.034917,0.0058195,0.0058195,0.0,0.011639,0.023278,0.023278,0.011639,0.034917,-0.00290362,-0.00871087,0.05116259,0.05689632,0.04585153,0.05419485,0.05715361,0.0578887,-0.06294248,-0.06387972,0.0584584,0.04537372,0.01381978,-0.05790708,-0.0071488,-0.0029821,-0.0149105,0.05537647,0.06028372,0.0498275,0.05707513,0.06096319,0.06213338,-0.06722937,-0.0626241,0.05828307,0.04454276,0.01879856,-0.05688639,-0.00528473,0.0,-0.02145455,0.05959167,0.06554696,0.05351999,0.06222984,0.06576034,0.06721522,-0.07175442,-0.06129872,0.05447051,0.04030973,0.02135756,-0.05315143,-0.00979616
-0.03490988,-0.06981976,-0.12218458,-0.01745494,-0.06981976,-0.0,-0.03490988,-0.0,-0.12218458,-0.03490988,-0.12218458,-0.01745494,-0.0,-0.01745494,-0.01745494,-0.01745494,-0.10450916,0.12192735,0.14358985,0.11514749,0.14618053,0.11338362,0.11404507,0.11117878,-0.10572182,-0.24385471,0.24980776,0.24611466,0.02739507,-0.30206234,-0.08687048,-0.10733373,0.12522269,0.14209265,0.11452328,0.14430047,0.11265513,0.11339107,0.11095681,-0.10082351,-0.2415009,0.25191725,0.24987927,0.03006024,-0.30247053,-0.07778299,-0.11031523,0.13789403,0.14749425,0.11648264,0.1511016,0.11531897,0.11427168,0.11153707,-0.09565307,-0.24820925,0.25571488,0.25536578,0.02478601,-0.31087249,-0.07755812
-0.01222916,-0.03668747,-0.0856041,-0.0,-0.06114578,-0.0,-0.0,-0.02445831,-0.04891663,-0.04891663,-0.11006241,-0.01222916,-0.01222916,-0.0,-0.02445831,-0.01222916,-0.01830512,0.06711876,0.12249753,0.10697294,0.11643444,0.0968163,0.11879017,0.12149345,-0.10052367,-0.18305117,0.14230876,0.13176595,-0.0077623,-0.17459374,-0.00884361,-0.01879985,0.0751994,0.11680497,0.10343883,0.11049869,0.09320601,0.11458389,0.11831213,-0.09780681,-0.18799849,0.14361657,0.13382003,-0.01213661,-0.17931249,-0.01796694,-0.02576276,0.07728827,0.10810575,0.09449062,0.1029695,0.08478882,0.10411089,0.10892102,-0.08935437,-0.1803393,0.14332572,0.13492836,-0.00538083,-0.17870874,-0.01679471
0.03193135,0.01596567,0.03193135,0.04789702,0.03193135,0.01596567,0.03193135,0.04789702,0.01596567,0.06386269,0.06386269,0.04789702,0.03193135,0.03193135,0.06386269,0.06386269,-0.07169428,-0.04779618,0.02631815,0.0106886,0.03428418,0.0129574,0.00277298,0.00317633,-0.0,0.04779618,0.04048559,0.03937639,0.08712216,-0.02072176,-0.06554329,-0.06545063,-0.04090664,0.03821406,0.02267989,0.04432416,0.02304235,0.01672512,0.01827854,-0.01418787,0.02454399,0.05027893,0.04675785,0.07321771,-0.03546969,-0.0753925,-0.0672687,-0.03363435,0.04124466,0.02863177,0.0458747,0.02788671,0.02283091,0.02613049,-0.02187297,0.00840859,0.06184038,0.05763608,0.07338888,-0.05103694,-0.08456485
0.5686363,0.18954543,0.47386358,0.09477272,0.18954543,0.0,0.0,0.09477272,0.47386358,0.18954543,0.85295445,0.18954543,0.0,0.0,0.37909087,0.09477272,0.70929896,-1.27673813,-0.30377149,-0.13347989,-0.30556719,-0.09098181,-0.2328416,-0.22476098,0.16400668,1.46588452,-1.3835819,-1.41321084,0.18585428,1.88607681,0.03441746,0.77703381,-1.26267995,-0.32458375,-0.13339901,-0.32950168,-0.08975233,-0.23974936,-0.22745452,0.16843929,1.45693841,-1.42988977,-1.46708165,0.13739482,1.93705186,0.09712923,0.84853172,-1.24784076,-0.34655223,-0.13331362,-0.35476586,-0.08845454,-0.24704088,-0.2302977,0.17311816,1.44749529,-1.47877029,-1.52394528,0.08624317,1.99085887,0.16332498
0.11316519,0.06789912,0.11316519,0.06789912,0.13579823,0.02263304,0.0,0.02263304,0.02263304,0.06789912,0.02263304,0.04526608,0.11316519,0.02263304,0.02263304,0.04526608,0.27102469,-0.10163426,0.09041304,0.16231463,0.0653261,0.15673975,0.1479486,0.15938424,-0.18604358,-0.11292695,-0.19597829,-0.22006461,-0.17517972,0.13708474,-0.15702564,0.26675177,-0.10438113,0.09131514,0.15884723,0.06738529,0.15268126,0.14592805,0.15708552,-0.18101538,-0.10438113,-0.19261328,-0.21757079,-0.17220684,0.14078974,-0.16090256,0.26224148,-0.09536054,0.07914019,0.14854818,0.05650716,0.14432335,0.13164884,0.14349347,-0.16537207,-0.09536054,-0.18943854,-0.21493843,-0.17955544,0.14470056,-0.16499485
0.10088522,0.07566392,0.10088522,0.10088522,0.07566392,0.0,0.0,0.05044261,0.12610653,0.02522131,0.07566392,0.05044261,0.07566392,0.02522131,0.07566392,0.05044261,0.27685028,-0.22651387,0.06100901,0.09844274,0.03026557,0.07502675,0.1330092,0.13746939,-0.17458453,0.02516821,-0.26442547,-0.28879722,-0.09557547,0.26187679,-0.03392929,0.28433272,-0.21971165,0.05930415,0.10224854,0.02691181,0.07836328,0.13644044,0.14175737,-0.17930303,0.01292421,-0.26200165,-0.28711388,-0.10102155,0.2577481,-0.03820005,0.26566441,-0.21253153,0.04573463,0.08953563,0.01277879,0.06473468,0.12652688,0.1319915,-0.17276594,0.01328322,-0.25044756,-0.27297859,-0.08331438,0.24187232,-0.03690718
-0.0,-0.02642528,-0.0352337,-0.0,-0.0352337,-0.08808426,-0.02642528,-0.01761685,-0.02642528,-0.0352337,-0.02642528,-0.00880843,-0.0,-0.01761685,-0.00880843,-0.0,0.04834435,-0.13624316,0.11666064,0.12862156,0.10127835,0.1176342,0.13652132,0.1423627,-0.14099971,-0.02636964,-0.02339332,-0.03852527,0.07983215,0.01905402,-0.06016618,0.04513723,-0.12638424,0.11364297,0.12564148,0.09898766,0.11544275,0.1325549,0.13792566,-0.13698292,-0.03159606,-0.01625512,-0.03133895,0.07501922,0.01174139,-0.05733571,0.04175194,-0.12061671,0.10819683,0.12061671,0.09410335,0.11072191,0.12640091,0.13262553,-0.13274297,-0.03247373,-0.01333008,-0.02806952,0.07402014,0.00804503,-0.05772455
0.0380952,0.05714281,0.0380952,0.0,0.05714281,0.09523801,0.0,0.13333321,0.0380952,0.0380952,0.0190476,0.0190476,0.0,0.11428561,0.0380952,0.07619041,-0.12354876,0.19007502,-0.01918795,-0.04619545,-0.01196991,-0.046015,-0.03518794,-0.04481199,0.02472178,-0.16156376,0.28775914,0.26369901,-0.0469774,-0.24721782,0.08445105,-0.12688792,0.18545157,-0.01525867,-0.04392274,-0.00685714,-0.04287255,-0.03539765,-0.04447872,0.02538994,-0.15616974,0.28929704,0.26446308,-0.04176058,-0.24543607,0.08920455,-0.12038084,0.18057126,-0.0182857,-0.04139679,-0.0102857,-0.03930155,-0.0365079,-0.04438091,0.02609522,-0.15047605,0.27809499,0.25263469,-0.04507932,-0.23485693,0.07885707
0.05665538,0.01888513,0.0755405,0.01888513,0.01888513,0.03777025,0.0,0.05665538,0.0755405,0.03777025,0.13219588,0.03777025,0.03777025,0.01888513,0.05665538,0.0755405,-0.01884537,-0.13191757,-0.01431294,0.00679865,-0.0112118,0.01741407,-0.01753335,-0.01801045,-0.0,0.13191757,-0.02719458,-0.04138824,0.09506176,0.09804362,0.01860682,-0.0193547,-0.12580556,-0.01243356,0.0131073,-0.01114733,0.0227234,-0.01151482,-0.01004484,-0.00839112,0.11612821,-0.016231,-0.03148202,0.09548728,0.08391121,0.01096358,-0.03978467,-0.11935399,-0.02417296,0.00182556,-0.0225992,0.01151993,-0.0220956,-0.02058479,-0.0,0.11935399,-0.00258097,-0.01580055,0.1134996,0.06899366,0.01303074
