1.0,1.0,0.854460869322
1.0,0.0,0.255440635849
1.0,0.0,0.255136383734
1.0,0.0,0.210270545026
1.0,1.0,0.800787941242
1.0,1.0,0.7913531211
1.0,1.0,0.677201892592
1.0,0.0,0.390846889943
1.0,1.0,0.840812774799
1.0,1.0,0.721615857888
1.0,0.0,0.175761436896
1.0,0.0,0.246786863509
1.0,0.0,0.305437531504
1.0,1.0,0.578602718784
1.0,0.0,0.257150206349
1.0,0.0,0.155515427828
1.0,0.0,0.284301950221
1.0,0.0,0.2494413339
1.0,0.0,0.317400846059
1.0,1.0,0.518659167584
1.0,0.0,0.462851478787
1.0,1.0,0.541065804291
1.0,1.0,0.760868766865
1.0,1.0,0.630862437333
1.0,1.0,0.666946080067
1.0,0.0,0.126053280365
1.0,0.0,0.0538491167717
1.0,1.0,0.967432698327
1.0,1.0,0.838508021885
1.0,1.0,0.860519869746
1.0,0.0,0.183080380409
1.0,0.0,0.0319118291803
1.0,0.0,0.142721383097
1.0,0.0,0.396219455218
1.0,1.0,0.836162062845
1.0,1.0,0.721602971183
1.0,0.0,0.354306603841
1.0,1.0,0.931289437522
1.0,0.0,0.450309728115
1.0,1.0,0.638783084812
1.0,0.0,0.113364797304
1.0,0.0,0.452484680847
1.0,0.0,0.336975335658
1.0,1.0,0.677069265571
1.0,0.0,0.162109546137
1.0,1.0,0.655401144959
1.0,1.0,0.60888468223
1.0,1.0,0.813668649341
1.0,0.0,0.0841472569433
1.0,1.0,0.742872712795
1.0,0.0,0.400230393569
1.0,1.0,0.871680812192
1.0,0.0,0.262048155105
1.0,0.0,0.499119751919
1.0,1.0,0.692786823734
1.0,0.0,0.257979163978
1.0,0.0,0.0352714712965
1.0,1.0,0.643452850518
1.0,0.0,0.38186901855
1.0,0.0,0.175933271785
1.0,0.0,0.438017123121
1.0,0.0,0.337944196859
1.0,1.0,0.598729553848
1.0,1.0,0.794357789082
1.0,0.0,0.130136270101
1.0,0.0,0.205852687322
1.0,0.0,0.128463541554
1.0,1.0,0.690800975934
1.0,1.0,0.683830450691
1.0,0.0,0.469299120021
1.0,0.0,0.197999050868
1.0,1.0,0.734224968136
1.0,0.0,0.000641131133063
1.0,1.0,0.946671605613
1.0,1.0,0.70523299068
1.0,1.0,0.903576840509
1.0,1.0,0.773055334896
1.0,1.0,0.540085316965
1.0,1.0,0.54380512097
1.0,1.0,0.725017101848
1.0,0.0,0.485281661798
1.0,1.0,0.757066751628
1.0,1.0,0.616855486944
1.0,1.0,0.511881414325
1.0,1.0,0.794039210554
1.0,0.0,0.498604117072
1.0,0.0,0.314974476061
1.0,1.0,0.533090464746
1.0,1.0,0.575980083447
1.0,0.0,0.194930551365
1.0,1.0,0.635953152666
1.0,0.0,0.470977685935
1.0,1.0,0.837317534213
1.0,1.0,0.710704292753
1.0,1.0,0.903296680592
1.0,0.0,0.00179230938398
1.0,0.0,0.265803635001
1.0,1.0,0.608996962035
1.0,0.0,0.339844068802
1.0,0.0,0.343682397238
1.0,0.0,0.331778706841
1.0,0.0,0.397631855508
1.0,1.0,0.797429599638
1.0,1.0,0.852498193993
1.0,1.0,0.554982355685
1.0,1.0,0.657891589202
1.0,1.0,0.662722086181
1.0,0.0,0.26130467911
1.0,1.0,0.514834735977
1.0,1.0,0.581563222062
1.0,0.0,0.410762046919
1.0,1.0,0.8835385868
1.0,1.0,0.535365486216
1.0,1.0,0.583447827521
1.0,1.0,0.83743790464
1.0,1.0,0.630061169139
1.0,0.0,0.496351749628
1.0,0.0,0.248869533168
1.0,0.0,0.139193126255
1.0,0.0,0.0361890469769
1.0,1.0,0.549829964452
1.0,1.0,0.615374853288
1.0,0.0,0.293497675886
1.0,0.0,0.448410544226
1.0,0.0,0.0201972956404
1.0,1.0,0.683151453012
1.0,1.0,0.587967402014
1.0,0.0,0.197703606779
1.0,1.0,0.599191354974
1.0,0.0,0.314684731628
1.0,1.0,0.699179323789
1.0,1.0,0.764328653021
1.0,0.0,0.235280265099
1.0,1.0,0.680460664588
1.0,0.0,0.360007737288
1.0,1.0,0.506461906885
1.0,0.0,0.10652069871
1.0,0.0,0.391531093285
1.0,1.0,0.964928711736
1.0,0.0,0.496075557637
1.0,0.0,0.385028011785
1.0,0.0,0.347356115266
1.0,0.0,0.0548777631942
1.0,1.0,0.51396598858
1.0,1.0,0.586262136603
1.0,1.0,0.786667489976
1.0,1.0,0.820322891429
1.0,1.0,0.515233505617
1.0,1.0,0.948266996362
1.0,1.0,0.703817330629
1.0,0.0,0.11324547069
1.0,1.0,0.876635073489
1.0,1.0,0.97402747621
1.0,0.0,0.0316887543742
1.0,0.0,0.129511210681
1.0,1.0,0.576022232482
1.0,1.0,0.598185600338
1.0,1.0,0.943665392142
1.0,1.0,0.647546202532
1.0,0.0,0.441016625681
1.0,0.0,0.357414433031
1.0,0.0,0.286297942591
1.0,1.0,0.912894781245
1.0,1.0,0.588279115275
1.0,1.0,0.51692338172
1.0,0.0,0.480243031899
1.0,1.0,0.738881324057
1.0,1.0,0.800520096165
1.0,0.0,0.413607491945
1.0,1.0,0.609747373026
1.0,1.0,0.689101310358
1.0,0.0,0.271637320027
1.0,0.0,0.458884757678
1.0,1.0,0.59037364582
1.0,1.0,0.907821587757
1.0,0.0,0.154803691385
1.0,0.0,0.105276900123
1.0,1.0,0.858708908036
1.0,0.0,0.199237900841
1.0,1.0,0.821701794724
1.0,1.0,0.624379710812
1.0,0.0,0.416309254826
1.0,0.0,0.0312660858311
1.0,0.0,0.424399710281
1.0,0.0,0.448303521798
1.0,0.0,0.420702400741
1.0,0.0,0.205172250281
1.0,1.0,0.642520184882
1.0,1.0,0.693949780139
1.0,0.0,0.496309412243
1.0,1.0,0.668060672569
1.0,1.0,0.513578608242
1.0,1.0,0.523730727156
1.0,0.0,0.0170544571264
1.0,0.0,0.0886561237176
1.0,0.0,0.292710560579
1.0,1.0,0.722357973362
1.0,1.0,0.569532924291
1.0,0.0,0.0082951787517
1.0,0.0,0.407959704913
1.0,0.0,0.201215065754
1.0,1.0,0.643266622234
1.0,0.0,0.272344653718
1.0,0.0,0.0686347491415
1.0,1.0,0.744474133318
1.0,0.0,0.294052419597
1.0,0.0,0.320874186428
1.0,0.0,0.0534080582809
1.0,1.0,0.949650134383
1.0,0.0,0.363427458807
1.0,1.0,0.575228027375
1.0,0.0,0.492031719526
1.0,0.0,0.479948344862
1.0,0.0,0.0682608271649
1.0,0.0,0.097006376376
1.0,1.0,0.667925112966
1.0,0.0,0.0934353228365
1.0,1.0,0.638895149382
1.0,1.0,0.629008904981
1.0,1.0,0.724864127735
1.0,1.0,0.627144537863
1.0,0.0,0.462211219208
1.0,1.0,0.591858087197
1.0,0.0,0.428728786158
1.0,1.0,0.635096595115
1.0,1.0,0.73586994114
1.0,0.0,0.462140332193
1.0,1.0,0.534922601701
1.0,1.0,0.810616437575
1.0,0.0,0.269059857418
1.0,0.0,0.327374691476
1.0,1.0,0.774774758724
1.0,0.0,0.458843365464
1.0,1.0,0.637548214494
1.0,1.0,0.855691030089
1.0,0.0,0.242769223524
1.0,1.0,0.627930635014
1.0,1.0,0.828381972178
1.0,0.0,0.339059188332
1.0,1.0,0.627981235889
1.0,0.0,0.449548478287
1.0,0.0,0.0187496600208
1.0,0.0,0.0494491603674
1.0,1.0,0.564014953597
1.0,0.0,0.363849093613
1.0,1.0,0.626324592531
1.0,0.0,0.0255725500162
1.0,1.0,0.875432523602
1.0,1.0,0.843262430481
1.0,0.0,0.0941957257781
1.0,0.0,0.431803384555
1.0,1.0,0.792570769005
1.0,1.0,0.679104941583
1.0,0.0,0.434088518836
1.0,0.0,0.0168569499309
1.0,1.0,0.831455765514
1.0,1.0,0.722998245567
1.0,1.0,0.826456573634
1.0,0.0,0.302646156757
1.0,1.0,0.593493953188
1.0,1.0,0.869727294128
