0.00418924,0.00279283,0.00279283,0.00418924,0.00279283,0.00279283,0.0,0.00837848,0.00139641,0.00139641,0.0,0.00279283,0.00558565,0.00558565,0.00279283,0.00837848,-0.00209021,-0.00627063,0.03683003,0.04095753,0.0330068,0.03901284,0.04114274,0.04167191,-0.04530993,-0.04598462,0.04208201,0.03266284,0.00994834,-0.04168514,-0.00514615,-0.0021467,-0.01073351,0.03986345,0.04339599,0.03586895,0.04108625,0.04388512,0.04472749,-0.04839591,-0.04508075,0.0419558,0.03206467,0.01353238,-0.04095038,-0.00380428,0.0,-0.01544433,0.04289781,0.0471848,0.03852704,0.04479694,0.04733841,0.04838572,-0.05165332,-0.04412666,0.03921128,0.02901747,0.01537451,-0.03826172,-0.00705189,0.0,-0.0158856,0.04248607,0.04869093,0.03803351,0.04703918,0.04712535,0.04824568,-0.05116139,-0.04311805,0.03919692,0.02901348,0.01532544,-0.03738717,-0.00916366,-0.00467223,-0.0140167,0.03998013,0.04667799,0.03564796,0.04552471,0.0445193,0.04537686,-0.04861489,-0.04205011,0.04304074,0.03317878,0.01732867,-0.04051241,-0.00799898
-0.00446924,-0.00893848,-0.01564233,-0.00223462,-0.00893848,-0.0,-0.00446924,-0.0,-0.01564233,-0.00446924,-0.01564233,-0.00223462,-0.0,-0.00223462,-0.00223462,-0.00223462,-0.04013846,0.0468282,0.05514804,0.04422429,0.05614304,0.04354684,0.04380088,0.04270004,-0.0406042,-0.09365641,0.09594278,0.09452438,0.01052153,-0.11601201,-0.03336404,-0.04122328,0.04809383,0.05457302,0.04398455,0.05542097,0.04326706,0.0435497,0.04261479,-0.03872293,-0.09275239,0.09675296,0.09597024,0.01154513,-0.11616878,-0.02987384,-0.04236838,0.05296047,0.05664759,0.04473707,0.05803306,0.04429015,0.04388792,0.04283765,-0.03673714,-0.09532885,0.0982115,0.09807743,0.00951948,-0.11939569,-0.02978747,-0.03994733,0.05447363,0.05412886,0.04373979,0.05479541,0.04277444,0.04332607,0.04309622,-0.03778677,-0.09805253,0.09717911,0.09660449,0.00737807,-0.1196581,-0.02758158,-0.04112225,0.05607579,0.05347312,0.04346465,0.05396999,0.04244725,0.04303876,0.0430151,-0.03565663,-0.09719804,0.09809714,0.09823911,0.00839954,-0.11993594,-0.02361335
-0.00181437,-0.0054431,-0.01270057,-0.0,-0.00907184,-0.0,-0.0,-0.00362873,-0.00725747,-0.00725747,-0.0163293,-0.00181437,-0.00181437,-0.0,-0.00362873,-0.00181437,-0.00814746,0.02987403,0.05452269,0.04761281,0.05182405,0.04309217,0.05287257,0.05407578,-0.04474229,-0.08147463,0.06334051,0.05864799,-0.00345494,-0.0777103,-0.00393622,-0.00836767,0.03347066,0.05198897,0.04603981,0.0491821,0.04148526,0.05100039,0.0526598,-0.04353304,-0.08367665,0.06392261,0.05956224,-0.00540191,-0.07981058,-0.00799695,-0.0114668,0.0344004,0.04811702,0.04205703,0.04583091,0.03773884,0.04633894,0.04847989,-0.03977093,-0.0802676,0.06379315,0.06005555,-0.00239496,-0.07954185,-0.00747519,-0.01474303,0.03243466,0.04546078,0.03904103,0.04385585,0.03530862,0.04266147,0.04445303,-0.03579383,-0.07371514,0.06248058,0.05949465,0.0033965,-0.07670107,-0.00477749,-0.01517665,0.03035329,0.04608706,0.0382682,0.04503046,0.03482944,0.04187986,0.04310936,-0.03421469,-0.06981258,0.06064896,0.05778653,0.00416878,-0.07369319,-0.00236295
0.01177545,0.00588772,0.01177545,0.01766317,0.01177545,0.00588772,0.01177545,0.01766317,0.00588772,0.0235509,0.0235509,0.01766317,0.01177545,0.01177545,0.0235509,0.0235509,-0.07931694,-0.05287796,0.02911635,0.01182503,0.03792934,0.01433506,0.00306781,0.00351404,-0.0,0.05287796,0.04479009,0.04356296,0.09638514,-0.02292494,-0.07251197,-0.07240946,-0.04525591,0.04227704,0.02509125,0.04903679,0.02549225,0.01850337,0.02022195,-0.01569635,0.02715355,0.05562467,0.05172923,0.08100235,-0.03924089,-0.08340836,-0.07442083,-0.03721042,0.04562986,0.03167596,0.05075218,0.03085168,0.02525834,0.02890873,-0.02419855,0.0093026,0.06841536,0.06376405,0.08119172,-0.05646328,-0.09355594,-0.08611554,-0.03827357,0.04517735,0.03088532,0.05068826,0.02967413,0.02343651,0.02912909,-0.02488993,0.00956839,0.079454,0.07491204,0.09828799,-0.06637316,-0.08823512,-0.08864835,-0.04924908,0.05099462,0.03534713,0.05766506,0.03497308,0.0248739,0.03154435,-0.02562199,0.01969963,0.07549448,0.07069425,0.10772457,-0.05978464,-0.08833664
-0.05661504,-0.01887168,-0.0471792,-0.00943584,-0.01887168,-0.0,-0.0,-0.00943584,-0.0471792,-0.01887168,-0.08492256,-0.01887168,-0.0,-0.0,-0.03774336,-0.00943584,-0.21185945,0.38134701,0.09073305,0.03986891,0.09126941,0.02717522,0.06954711,0.06713352,-0.04898691,-0.43784287,0.41326002,0.42210984,-0.05551254,-0.56334948,-0.0102801,-0.23209107,0.37714799,0.09694944,0.03984475,0.09841837,0.02680799,0.07161038,0.06793805,-0.05031088,-0.43517076,0.42709164,0.43820043,-0.04103826,-0.57857514,-0.02901139,-0.25344668,0.3727157,0.10351117,0.03981925,0.10596449,0.02642035,0.07378827,0.06878728,-0.05170841,-0.43235021,0.4416917,0.45518495,-0.02575984,-0.59464667,-0.0487833,-0.2760226,0.36803013,0.11044786,0.03979229,0.11394182,0.02601057,0.07609062,0.06968503,-0.05318579,-0.42936849,0.45712603,0.47314,-0.00960838,-0.61163657,-0.06968503,-0.29992652,0.36306894,0.0999089,0.0269754,0.10540389,0.01428697,0.06234315,0.05584907,-0.04106256,-0.41042576,0.46117948,0.48126117,0.02148041,-0.61593836,-0.06534042
0.17159847,0.10295908,0.17159847,0.10295908,0.20591816,0.03431969,0.0,0.03431969,0.03431969,0.10295908,0.03431969,0.06863939,0.17159847,0.03431969,0.03431969,0.06863939,1.23290789,-0.46234046,0.41129443,0.73837917,0.29717242,0.71301872,0.67302725,0.72504869,-0.84632364,-0.51371162,-0.89151726,-1.00108739,-0.79690328,0.62360689,-0.71431925,1.21347015,-0.47483614,0.41539815,0.72260578,0.30653979,0.69455639,0.66383563,0.71459167,-0.82345003,-0.47483614,-0.8762096,-0.98974285,-0.78337946,0.64046113,-0.73195558,1.19295255,-0.43380092,0.36001358,0.67575476,0.25705451,0.65653574,0.59887865,0.65276056,-0.75228768,-0.43380092,-0.8617675,-0.97776807,-0.8168087,0.65825172,-0.75057169,1.11548809,-0.39042083,0.28063704,0.61281244,0.18073731,0.6061054,0.52067877,0.56904013,-0.67705891,-0.39042083,-0.82214296,-0.92663172,-0.80308082,0.62869756,-0.73777535,0.97605208,-0.34448897,0.20894637,0.5058319,0.11700996,0.49820081,0.43787891,0.47240048,-0.59740492,-0.34448897,-0.76129155,-0.84923072,-0.73803491,0.54762117,-0.69915271
0.4956105,0.37170787,0.4956105,0.4956105,0.37170787,0.0,0.0,0.24780525,0.61951312,0.12390262,0.37170787,0.24780525,0.37170787,0.12390262,0.37170787,0.24780525,4.08017862,-3.33832796,0.89914179,1.45083453,0.44604945,1.10573312,1.96026992,2.02600356,-2.57300104,0.37092531,-3.89706359,-4.25625079,-1.40857718,3.85950154,-0.50004489,4.19045373,-3.2380779,0.87401583,1.50692382,0.39662235,1.15490641,2.01083913,2.08919917,-2.64254158,0.19047516,-3.86134158,-4.23144206,-1.48884071,3.79865353,-0.56298675,3.91532293,-3.13225833,0.67403027,1.31956293,0.18833198,0.95405021,1.86473451,1.94527119,-2.54619891,0.19576615,-3.69105917,-4.02311819,-1.22787502,3.56467851,-0.5439325,3.62447037,-3.02039198,0.48810553,0.96729007,0.03823282,0.57731542,1.60832687,1.66949934,-2.26975446,0.40271891,-3.58623755,-3.90994202,-1.12914233,3.49192994,-0.46516583,3.52379063,-2.90194525,0.24663912,0.73991731,-0.1823555,0.37520631,1.33683642,1.40636768,-1.97704856,0.62184538,-3.54346926,-3.87407063,-1.20695735,3.59463377,-0.47228764
-0.0,-0.00423349,-0.00564465,-0.0,-0.00564465,-0.01411162,-0.00423349,-0.00282232,-0.00423349,-0.00564465,-0.00423349,-0.00141116,-0.0,-0.00282232,-0.00141116,-0.0,0.02323516,-0.06548091,0.0560692,0.06181783,0.04867619,0.05653711,0.0656146,0.06842207,-0.06776699,-0.01267372,-0.01124325,-0.01851594,0.03836876,0.0091577,-0.02891695,0.02169376,-0.06074253,0.05461885,0.06038555,0.04757524,0.05548386,0.06370826,0.06628955,-0.06583645,-0.01518563,-0.0078125,-0.01506206,0.03605558,0.00564312,-0.02755657,0.02006673,-0.05797055,0.05200134,0.05797055,0.04522776,0.05321494,0.06075054,0.06374221,-0.06379865,-0.01560746,-0.00640668,-0.01349071,0.03557541,0.00386659,-0.02774345,0.02064006,-0.05962685,0.0518324,0.05724642,0.04521364,0.05239848,0.05997521,0.06325556,-0.06363294,-0.01376004,-0.00844762,-0.01564697,0.03506779,0.00596559,-0.02827486,0.02360792,-0.06374138,0.05217649,0.05804858,0.04504929,0.05281898,0.06136564,0.06480224,-0.0655045,-0.01180396,-0.01174419,-0.01946906,0.03453031,0.01023508,-0.02608824
0.01827596,0.02741395,0.01827596,0.0,0.02741395,0.04568991,0.0,0.06396587,0.01827596,0.01827596,0.00913798,0.00913798,0.0,0.05482789,0.01827596,0.03655193,-0.17781551,0.27356232,-0.02761594,-0.06648603,-0.0172275,-0.06622632,-0.05064366,-0.06449491,0.03558041,-0.23252797,0.41415258,0.37952444,-0.06761145,-0.35580416,0.12154478,-0.18262134,0.2669081,-0.02196079,-0.06321508,-0.00986902,-0.06170361,-0.05094548,-0.06401527,0.03654205,-0.22476472,0.41636597,0.38062411,-0.06010322,-0.3532398,0.12838618,-0.17325614,0.25988421,-0.02631739,-0.05957964,-0.01480353,-0.05656411,-0.0525434,-0.06387449,0.03755711,-0.21657017,0.40024361,0.3636003,-0.06487967,-0.33801395,0.11349374,-0.16335579,0.23760842,-0.02359166,-0.05188285,-0.01466255,-0.05075496,-0.04408162,-0.05272877,0.02575344,-0.20790736,0.38395189,0.34503975,-0.05686436,-0.32191805,0.10423565,-0.16816037,0.21402229,-0.01093333,-0.0398631,-0.00357994,-0.04015337,-0.02989733,-0.03889555,0.01325545,-0.19873498,0.38885876,0.34899565,-0.03492859,-0.31813078,0.10110908
0.02715629,0.0090521,0.03620839,0.0090521,0.0090521,0.01810419,0.0,0.02715629,0.03620839,0.01810419,0.06336467,0.01810419,0.01810419,0.0090521,0.02715629,0.03620839,-0.02709912,-0.18969382,-0.02058161,0.00977626,-0.01612226,0.02504096,-0.02521247,-0.02589852,-0.0,0.18969382,-0.03910506,-0.05951515,0.13669618,0.14098402,0.02675609,-0.02783153,-0.18090492,-0.01787911,0.01884793,-0.01602955,0.03267562,-0.016558,-0.01444421,-0.0120662,0.16698916,-0.02333973,-0.04527027,0.13730807,0.120662,0.01576533,-0.05720925,-0.17162775,-0.03476005,0.00262511,-0.03249702,0.01656534,-0.03177286,-0.02960035,-0.0,0.17162775,-0.00371136,-0.02272076,0.1632093,0.09921097,0.01873784,-0.0882657,-0.1765314,-0.04208449,-0.01471095,-0.03696359,-0.00083797,-0.04655364,-0.04525014,0.0127557,0.19124234,0.01107977,-0.00670372,0.19059059,0.08928988,0.04441217,-0.09086175,-0.19686712,-0.02156529,0.00038338,-0.01610208,0.01418517,-0.02999971,-0.03095817,-0.0,0.19686712,0.01753977,-0.00325875,0.20626,0.09191605,0.06718785
