0.0824295,0.054953,0.054953,0.0824295,0.054953,0.054953,0.0,0.164859,0.0274765,0.0274765,0.0,0.054953,0.109906,0.109906,0.054953,0.164859,-0.09906001
0.04759758,0.09519515,0.16659151,0.02379879,0.09519515,0.0,0.04759758,0.0,0.16659151,0.04759758,0.16659151,0.02379879,0.0,0.02379879,0.02379879,0.02379879,0.0480485
0.02339729,0.07019186,0.163781,0.0,0.11698643,0.0,0.0,0.04679457,0.09358914,0.09358914,0.21057557,0.02339729,0.02339729,0.0,0.04679457,0.02339729,0.06410856
0.05,0.025,0.05,0.075,0.05,0.025,0.05,0.075,0.025,0.1,0.1,0.075,0.05,0.05,0.1,0.1,-0.0
0.14786759,0.0492892,0.12322299,0.0246446,0.0492892,0.0,0.0,0.0246446,0.12322299,0.0492892,0.22180139,0.0492892,0.0,0.0,0.0985784,0.0246446,0.01421604
0.13419216,0.0805153,0.13419216,0.0805153,0.1610306,0.02683843,0.0,0.02683843,0.02683843,0.0805153,0.02683843,0.05367687,0.13419216,0.02683843,0.02683843,0.05367687,-0.07353731
0.10612154,0.07959115,0.10612154,0.10612154,0.07959115,0.0,0.0,0.05306077,0.13265192,0.02653038,0.07959115,0.05306077,0.07959115,0.02653038,0.07959115,0.05306077,-0.06121537
0.0,0.06617289,0.08823051,0.0,0.08823051,0.22057628,0.06617289,0.04411526,0.06617289,0.08823051,0.06617289,0.02205763,0.0,0.04411526,0.02205763,0.0,0.11769486
0.049465,0.0741975,0.049465,0.0,0.0741975,0.12366249,0.0,0.17312749,0.049465,0.049465,0.0247325,0.0247325,0.0,0.14839499,0.049465,0.09892999,0.01070006
0.075,0.025,0.1,0.025,0.025,0.05,0.0,0.075,0.1,0.05,0.175,0.05,0.05,0.025,0.075,0.1,-0.0
0.049465,0.0247325,0.12366249,0.0741975,0.0741975,0.0,0.0,0.0,0.09892999,0.049465,0.17312749,0.09892999,0.049465,0.0,0.14839499,0.0247325,0.01070006
0.125,0.05,0.125,0.025,0.125,0.025,0.025,0.075,0.05,0.025,0.1,0.075,0.025,0.125,0.0,0.025,0.0
0.02527335,0.0505467,0.07582005,0.0505467,0.0,0.07582005,0.0505467,0.1010934,0.15164011,0.02527335,0.02527335,0.0505467,0.02527335,0.07582005,0.1010934,0.12636676,-0.01093405
0.17166089,0.14305075,0.02861015,0.17166089,0.14305075,0.08583045,0.02861015,0.02861015,0.02861015,0.02861015,0.0,0.0,0.17166089,0.02861015,0.0,0.08583045,-0.14440596
0.10571707,0.1585756,0.02642927,0.0792878,0.13214633,0.0792878,0.02642927,0.13214633,0.02642927,0.02642927,0.02642927,0.0,0.10571707,0.10571707,0.0,0.02642927,-0.05717068
0.0792878,0.1585756,0.0,0.0792878,0.10571707,0.0792878,0.02642927,0.13214633,0.02642927,0.02642927,0.0,0.02642927,0.10571707,0.0792878,0.05285853,0.0792878,-0.05717068
0.0507316,0.0507316,0.0253658,0.10146321,0.0507316,0.17756061,0.0760974,0.0507316,0.0760974,0.0507316,0.0,0.0253658,0.0507316,0.0760974,0.0507316,0.10146321,-0.01463206
0.12919194,0.02583839,0.05167678,0.10335355,0.07751516,0.15503033,0.0,0.10335355,0.05167678,0.02583839,0.0,0.02583839,0.07751516,0.12919194,0.05167678,0.02583839,-0.03353551
0.08547778,0.05698518,0.11397037,0.08547778,0.08547778,0.0,0.0,0.08547778,0.05698518,0.0,0.05698518,0.05698518,0.11397037,0.08547778,0.02849259,0.22794074,-0.13970368
0.10612154,0.05306077,0.05306077,0.13265192,0.02653038,0.13265192,0.02653038,0.07959115,0.10612154,0.0,0.02653038,0.0,0.10612154,0.10612154,0.02653038,0.07959115,-0.06121537
0.10777085,0.02694271,0.13471356,0.08082813,0.05388542,0.05388542,0.0,0.10777085,0.05388542,0.08082813,0.02694271,0.02694271,0.13471356,0.02694271,0.05388542,0.10777085,-0.07770845
0.25026344,0.0556141,0.0556141,0.0556141,0.0556141,0.11122819,0.02780705,0.08342115,0.0,0.02780705,0.0,0.0556141,0.11122819,0.08342115,0.0,0.13903524,-0.11228193
0.16165627,0.16165627,0.0,0.13471356,0.13471356,0.08082813,0.02694271,0.05388542,0.05388542,0.0,0.02694271,0.0,0.10777085,0.08082813,0.02694271,0.02694271,-0.07770845
0.1610306,0.02683843,0.0805153,0.13419216,0.05367687,0.10735373,0.0,0.0805153,0.02683843,0.0805153,0.05367687,0.0,0.1610306,0.02683843,0.02683843,0.05367687,-0.07353731
0.02339729,0.07019186,0.02339729,0.02339729,0.07019186,0.18717829,0.02339729,0.14038372,0.02339729,0.07019186,0.04679457,0.0,0.02339729,0.11698643,0.04679457,0.04679457,0.06410856
0.1373825,0.1373825,0.0274765,0.0824295,0.0824295,0.109906,0.0274765,0.0824295,0.0,0.0,0.0,0.054953,0.164859,0.054953,0.0,0.1373825,-0.09906001
0.12092668,0.12092668,0.0,0.21162169,0.06046334,0.06046334,0.0,0.12092668,0.0,0.0,0.0,0.0,0.24185336,0.06046334,0.0,0.21162169,-0.2092668
0.05583801,0.13959503,0.0,0.13959503,0.02791901,0.08375702,0.02791901,0.16751403,0.0,0.02791901,0.0,0.0,0.27919006,0.05583801,0.0,0.11167602,-0.11676022
0.16040975,0.16040975,0.02673496,0.08020487,0.13367479,0.13367479,0.0,0.08020487,0.05346992,0.02673496,0.0,0.0,0.08020487,0.05346992,0.02673496,0.05346992,-0.06939832
0.07066875,0.02355625,0.0471125,0.02355625,0.02355625,0.18845,0.0471125,0.07066875,0.02355625,0.11778125,0.094225,0.0,0.0471125,0.0,0.07066875,0.094225,0.05775001
0.21554169,0.05388542,0.05388542,0.13471356,0.16165627,0.10777085,0.02694271,0.02694271,0.05388542,0.02694271,0.0,0.0,0.05388542,0.13471356,0.0,0.02694271,-0.07770845
0.37193194,0.20027104,0.02861015,0.0572203,0.14305075,0.02861015,0.02861015,0.0,0.0572203,0.0,0.0,0.0572203,0.0572203,0.0,0.0572203,0.0572203,-0.14440596
0.09928411,0.17374719,0.02482103,0.02482103,0.17374719,0.22338925,0.0,0.02482103,0.04964205,0.0,0.0,0.02482103,0.0,0.04964205,0.04964205,0.07446308,0.00715891
0.11167602,0.02791901,0.05583801,0.11167602,0.0,0.02791901,0.0,0.13959503,0.02791901,0.02791901,0.05583801,0.05583801,0.16751403,0.08375702,0.05583801,0.16751403,-0.11676022
0.18786903,0.05367687,0.13419216,0.05367687,0.0805153,0.10735373,0.0,0.05367687,0.0805153,0.05367687,0.02683843,0.02683843,0.0805153,0.02683843,0.0,0.10735373,-0.07353731
0.15219481,0.10146321,0.0507316,0.0253658,0.12682901,0.0760974,0.0,0.12682901,0.0253658,0.10146321,0.0253658,0.0,0.0253658,0.0507316,0.0760974,0.0507316,-0.01463206
0.12871233,0.18019727,0.02574247,0.02574247,0.10296987,0.12871233,0.0,0.10296987,0.05148493,0.02574247,0.05148493,0.0,0.10296987,0.0,0.02574247,0.0772274,-0.02969868
0.07959115,0.02653038,0.07959115,0.02653038,0.0,0.0,0.0,0.07959115,0.0,0.05306077,0.10612154,0.15918231,0.13265192,0.0,0.13265192,0.18571269,-0.06121537
0.09685724,0.04842862,0.07264293,0.04842862,0.07264293,0.0,0.07264293,0.0,0.07264293,0.02421431,0.16950017,0.12107155,0.04842862,0.07264293,0.04842862,0.0,0.03142762
0.0760974,0.12682901,0.0,0.0507316,0.0760974,0.0760974,0.0760974,0.10146321,0.0760974,0.0253658,0.0,0.0507316,0.0507316,0.0760974,0.0760974,0.0760974,-0.01463206
0.13630233,0.1635628,0.02726047,0.10904187,0.13630233,0.05452093,0.02726047,0.05452093,0.05452093,0.02726047,0.05452093,0.0,0.10904187,0.02726047,0.02726047,0.0817814,-0.09041866
0.02363654,0.02363654,0.09454618,0.04727309,0.04727309,0.07090963,0.04727309,0.11818272,0.07090963,0.14181927,0.04727309,0.02363654,0.04727309,0.04727309,0.07090963,0.02363654,0.05453822
0.02324045,0.09296181,0.04648091,0.0,0.04648091,0.20916408,0.0,0.16268317,0.04648091,0.04648091,0.09296181,0.0,0.04648091,0.04648091,0.04648091,0.02324045,0.07038188
0.02429916,0.09719664,0.04859832,0.02429916,0.04859832,0.19439329,0.02429916,0.14579497,0.04859832,0.02429916,0.02429916,0.02429916,0.07289748,0.09719664,0.02429916,0.04859832,0.02803356
