0.08329193,0.05552795,0.05552795,0.08329193,0.05552795,0.05552795,0.0,0.16658386,0.02776398,0.02776398,0.0,0.05552795,0.11105591,0.11105591,0.05552795,0.16658386,-0.09208873,-0.00461759,-0.00461759,-0.00461759,-0.00461759
0.03720821,0.07441642,0.13022873,0.0186041,0.07441642,0.0,0.03720821,0.0,0.13022873,0.03720821,0.13022873,0.0186041,0.0,0.0186041,0.0186041,0.0186041,0.10731631,0.03712988,0.03712988,0.03712988,0.03712988
0.02138821,0.06416462,0.14971745,0.0,0.10694104,0.0,0.0,0.04277641,0.08555283,0.08555283,0.19249387,0.02138821,0.02138821,0.0,0.04277641,0.02138821,0.10178535,0.01067159,0.01067159,0.01067159,0.01067159
0.05955926,0.02977963,0.05955926,0.08933889,0.05955926,0.02977963,0.05955926,0.08933889,0.02977963,0.11911852,0.11911852,0.08933889,0.05955926,0.05955926,0.11911852,0.11911852,-0.01288361,-0.04457541,-0.04457541,-0.04457541,-0.04457541
0.10598341,0.0353278,0.08831951,0.0176639,0.0353278,0.0,0.0,0.0176639,0.08831951,0.0353278,0.15897512,0.0353278,0.0,0.0,0.07065561,0.0176639,0.11717675,0.04406679,0.04406679,0.04406679,0.04406679
0.08622881,0.05173728,0.08622881,0.05173728,0.10347457,0.01724576,0.0,0.01724576,0.01724576,0.05173728,0.01724576,0.03449152,0.08622881,0.01724576,0.01724576,0.03449152,0.03481828,0.06883782,0.06883782,0.06883782,0.06883782
0.06885056,0.05163792,0.06885056,0.06885056,0.05163792,0.0,0.0,0.03442528,0.0860632,0.01721264,0.05163792,0.03442528,0.05163792,0.01721264,0.05163792,0.03442528,0.05957385,0.06298014,0.06298014,0.06298014,0.06298014
0.0,0.09386424,0.12515232,0.0,0.12515232,0.31288081,0.09386424,0.06257616,0.09386424,0.12515232,0.09386424,0.03128808,0.0,0.06257616,0.03128808,0.0,-0.02256035,-0.05724072,-0.05724072,-0.05724072,-0.05724072
0.07400483,0.11100725,0.07400483,0.0,0.11100725,0.18501208,0.0,0.25901691,0.07400483,0.07400483,0.03700242,0.03700242,0.0,0.22201449,0.07400483,0.14800966,-0.16008413,-0.08000312,-0.08000312,-0.08000312,-0.08000312
0.07425743,0.02475248,0.0990099,0.02475248,0.02475248,0.04950495,0.0,0.07425743,0.0990099,0.04950495,0.17326733,0.04950495,0.04950495,0.02475248,0.07425743,0.0990099,0.04283481,-0.00823345,-0.00823345,-0.00823345,-0.00823345
