0.065899,0.04393267,0.04393267,0.065899,0.04393267,0.04393267,0.0,0.131798,0.02196633,0.02196633,0.0,0.04393267,0.08786533,0.08786533,0.04393267,0.131798,-0.00365335,-0.01096004,0.06437292,0.07158713
0.05759321,0.11518642,0.20157624,0.02879661,0.11518642,0.0,0.05759321,0.0,0.20157624,0.05759321,0.20157624,0.02879661,0.0,0.02879661,0.02879661,0.02879661,0.05747196,-0.06705062,-0.07896332,-0.06332222
0.03085017,0.0925505,0.21595116,0.0,0.15425083,0.0,0.0,0.06170033,0.12340066,0.12340066,0.27765149,0.03085017,0.03085017,0.0,0.06170033,0.03085017,0.01539261,-0.05643957,-0.10300708,-0.08995259
0.05224948,0.02612474,0.05224948,0.07837422,0.05224948,0.02612474,0.05224948,0.07837422,0.02612474,0.10449896,0.10449896,0.07837422,0.05224948,0.05224948,0.10449896,0.10449896,-0.03910461,-0.02606974,0.01435486,0.00582994
0.1645354,0.05484513,0.13711284,0.02742257,0.05484513,0.0,0.0,0.02742257,0.13711284,0.05484513,0.24680311,0.05484513,0.0,0.0,0.10969027,0.02742257,0.06841209,-0.12314176,-0.02929885,-0.01287417
0.10818567,0.0649114,0.10818567,0.0649114,0.1298228,0.02163713,0.0,0.02163713,0.02163713,0.0649114,0.02163713,0.04327427,0.10818567,0.02163713,0.02163713,0.04327427,0.08636633,-0.03238737,0.02881155,0.05172414
0.09351774,0.07013831,0.09351774,0.09351774,0.07013831,0.0,0.0,0.04675887,0.11689718,0.02337944,0.07013831,0.04675887,0.07013831,0.02337944,0.07013831,0.04675887,0.08554413,-0.06999065,0.01885121,0.03041788
0.0,0.08812071,0.11749428,0.0,0.11749428,0.2937357,0.08812071,0.05874714,0.08812071,0.11749428,0.08812071,0.02937357,0.0,0.05874714,0.02937357,0.0,-0.05373817,0.15144394,-0.12967658,-0.14297199
0.04997501,0.07496252,0.04997501,0.0,0.07496252,0.12493753,0.0,0.17491254,0.04997501,0.04997501,0.02498751,0.02498751,0.0,0.14992504,0.04997501,0.09995002,-0.05402562,0.08311634,-0.00839054,-0.02020043
0.08063147,0.02687716,0.10750863,0.02687716,0.02687716,0.05375431,0.0,0.08063147,0.10750863,0.05375431,0.1881401,0.05375431,0.05375431,0.02687716,0.08063147,0.10750863,-0.00894019,-0.06258134,-0.00679002,0.00322526
0.05862207,0.02931104,0.14655518,0.08793311,0.08793311,0.0,0.0,0.0,0.11724415,0.05862207,0.20517725,0.11724415,0.05862207,0.0,0.17586622,0.02931104,0.01462466,-0.12674709,-0.03017494,-0.03014409
0.12224624,0.0488985,0.12224624,0.02444925,0.12224624,0.02444925,0.02444925,0.07334775,0.0488985,0.02444925,0.09779699,0.07334775,0.02444925,0.12224624,0.0,0.02444925,0.04066296,-0.00813259,-0.00818406,-0.00231624
0.02576411,0.05152822,0.07729233,0.05152822,0.0,0.07729233,0.05152822,0.10305644,0.15458466,0.02576411,0.02576411,0.05152822,0.02576411,0.07729233,0.10305644,0.12882055,-0.0385648,-0.00856996,0.01114637,0.00542402
0.11437286,0.09531071,0.01906214,0.11437286,0.09531071,0.05718643,0.01906214,0.01906214,0.01906214,0.01906214,0.0,0.0,0.11437286,0.01906214,0.0,0.05718643,0.1077914,-0.01585168,0.05756767,0.0880069
0.08388336,0.12582504,0.02097084,0.06291252,0.1048542,0.06291252,0.02097084,0.1048542,0.02097084,0.02097084,0.02097084,0.0,0.08388336,0.08388336,0.0,0.02097084,0.06278007,0.0383656,0.02503256,0.03498819
0.06367719,0.12735438,0.0,0.06367719,0.08490292,0.06367719,0.02122573,0.10612865,0.02122573,0.02122573,0.0,0.02122573,0.08490292,0.06367719,0.04245146,0.06367719,0.03177157,0.04942244,0.03083317,0.03894363
0.04672438,0.04672438,0.02336219,0.09344875,0.04672438,0.16353531,0.07008656,0.04672438,0.07008656,0.04672438,0.0,0.02336219,0.04672438,0.07008656,0.04672438,0.09344875,-0.007771,0.05051151,0.01128763,0.01148436
0.11094243,0.02218849,0.04437697,0.08875394,0.06656546,0.13313091,0.0,0.08875394,0.04437697,0.02218849,0.0,0.02218849,0.06656546,0.11094243,0.04437697,0.02218849,0.03321266,0.04797384,0.01775079,0.0135233
0.0644461,0.04296407,0.08592814,0.0644461,0.0644461,0.0,0.0,0.0644461,0.04296407,0.0,0.04296407,0.04296407,0.08592814,0.0644461,0.02148203,0.17185627,0.02858241,-0.06073763,0.07487054,0.0980033
0.08814251,0.04407126,0.04407126,0.11017814,0.02203563,0.11017814,0.02203563,0.06610688,0.08814251,0.0,0.02203563,0.0,0.08814251,0.08814251,0.02203563,0.06610688,0.04397847,0.00732975,0.02957413,0.03769252
0.08950654,0.02237663,0.11188317,0.0671299,0.04475327,0.04475327,0.0,0.08950654,0.04475327,0.0671299,0.02237663,0.02237663,0.11188317,0.02237663,0.04475327,0.08950654,0.04093746,-0.03721588,0.04284537,0.05836768
0.17508293,0.03890732,0.03890732,0.03890732,0.03890732,0.07781464,0.01945366,0.05836098,0.0,0.01945366,0.0,0.03890732,0.07781464,0.05836098,0.0,0.0972683,0.06794446,0.00323545,0.06176025,0.08891346
0.12193296,0.12193296,0.0,0.1016108,0.1016108,0.06096648,0.02032216,0.04064432,0.04064432,0.0,0.02032216,0.0,0.08128864,0.06096648,0.02032216,0.02032216,0.09125719,0.02027938,0.02992705,0.04564999
0.12828881,0.02138147,0.0641444,0.10690734,0.04276294,0.08552587,0.0,0.0641444,0.02138147,0.0641444,0.04276294,0.0,0.12828881,0.02138147,0.02138147,0.04276294,0.06756544,-0.01778038,0.04010713,0.05484909
0.0261032,0.07830961,0.0261032,0.0261032,0.07830961,0.20882563,0.0261032,0.15661922,0.0261032,0.07830961,0.05220641,0.0,0.0261032,0.13051602,0.05220641,0.05220641,-0.06077925,0.14326537,-0.05454196,-0.07207232
0.10158472,0.10158472,0.02031694,0.06095083,0.06095083,0.08126778,0.02031694,0.06095083,0.0,0.0,0.0,0.04063389,0.12190167,0.04063389,0.0,0.10158472,0.04054834,0.02027417,0.05038602,0.07611369
0.07590891,0.07590891,0.0,0.13284059,0.03795445,0.03795445,0.0,0.07590891,0.0,0.0,0.0,0.0,0.15181782,0.03795445,0.0,0.13284059,0.05681183,-0.03156213,0.09544547,0.12021574
0.04063736,0.10159341,0.0,0.10159341,0.02031868,0.06095605,0.02031868,0.12191209,0.0,0.02031868,0.0,0.0,0.20318682,0.04063736,0.0,0.08127473,0.03041386,0.01689659,0.06407871,0.07586354
0.12189124,0.12189124,0.02031521,0.06094562,0.10157603,0.10157603,0.0,0.06094562,0.04063041,0.02031521,0.0,0.0,0.06094562,0.04063041,0.02031521,0.04063041,0.08108975,0.03716614,0.02322349,0.04591237
0.0782129,0.02607097,0.05214194,0.02607097,0.02607097,0.20856774,0.05214194,0.0782129,0.02607097,0.13035484,0.10428387,0.0,0.05214194,0.0,0.0782129,0.10428387,-0.04769615,0.07804824,-0.03853015,-0.03466067
0.16115352,0.04028838,0.04028838,0.10072095,0.12086514,0.08057676,0.02014419,0.02014419,0.04028838,0.02014419,0.0,0.0,0.04028838,0.10072095,0.0,0.02014419,0.09715861,0.02010178,0.03271841,0.04425361
0.2378064,0.1280496,0.0182928,0.0365856,0.091464,0.0182928,0.0182928,0.0,0.0365856,0.0,0.0,0.0365856,0.0365856,0.0,0.0365856,0.0365856,0.14907669,-0.03955096,0.0573046,0.10145765
0.08868352,0.15519615,0.02217088,0.02217088,0.15519615,0.19953791,0.0,0.02217088,0.04434176,0.0,0.0,0.02217088,0.0,0.04434176,0.04434176,0.06651264,0.04056104,0.10693365,-0.03045579,-0.00387407
0.08817114,0.02204279,0.04408557,0.08817114,0.0,0.02204279,0.0,0.11021393,0.02204279,0.02204279,0.04408557,0.04408557,0.13225672,0.06612836,0.04408557,0.13225672,0.01099819,-0.05132489,0.07612882,0.08248643
0.1481432,0.04232663,0.10581657,0.04232663,0.06348994,0.08465326,0.0,0.04232663,0.06348994,0.04232663,0.02116331,0.02116331,0.06348994,0.02116331,0.0,0.08465326,0.08799483,-0.02111876,0.02673261,0.05985876
0.1350903,0.0900602,0.0450301,0.02251505,0.11257525,0.06754515,0.0,0.11257525,0.02251505,0.0900602,0.02251505,0.0,0.02251505,0.0450301,0.06754515,0.0450301,0.03744608,0.04119069,0.00722852,0.01353273
0.10721864,0.15010609,0.02144373,0.02144373,0.08577491,0.10721864,0.0,0.08577491,0.04288745,0.02144373,0.04288745,0.0,0.08577491,0.0,0.02144373,0.06433118,0.06419575,0.0463636,0.00097061,0.03072096
0.07745407,0.02581802,0.07745407,0.02581802,0.0,0.0,0.0,0.07745407,0.0,0.05163605,0.10327209,0.15490814,0.12909012,0.0,0.12909012,0.18072617,-0.05152734,-0.11164257,0.05764213,0.07280683
0.11214402,0.05607201,0.08410801,0.05607201,0.08410801,0.0,0.08410801,0.0,0.08410801,0.028036,0.19625203,0.14018002,0.05607201,0.08410801,0.05607201,0.0,0.00932566,-0.06527962,-0.03113472,-0.03435148
